EVENT_DT,EVENT_EFFECTIVE_GMT_TS,SOURCE_CHANNEL_CD,SOURCE_EVENT_ID,SOURCE_EVENT_DESC_TXT,CORE_EVENT_TYPE_NM,CORE_EVENT_SUBTYPE_NM,CORE_EVENT_NM_NOUN_NM,ORIGINATING_CONTACT_POINT,DESTINATION_CONTACT_POINT,OTHER_ATTRIBUTES,RELATED_PRODUCT,COMMUNICATION_EVENT_ATTRIBUTES,CORE_EVENT_SUBTYPE_2_NM,CORE_EVENT_SUBTYPE_3_NM,POST_EVENT,CUSTOM_ATTRIBUTE
10/17/2024,7:44,iph,bk-card-cco-apply-367,pul_loan_app_post_bureau_decline,ASL,ACQPL,757,contact_point_3,contact_point_6,attribute_6,product_7,comm_event_9,CLM,OPEN CREDIT CARD ACCOUNT,App Complete,custom_attr_8
10/17/2024,15:09,iph,bk-lending-cloe-fe-closing-368,pul_loan_app_post_bureau_decline,CRC,DEC,728,contact_point_6,contact_point_4,attribute_7,product_5,comm_event_3,DEC,APPLY FOR CONSUMER LOAN,App Complete,custom_attr_7
10/17/2024,17:31,www,bk-lending-cloe-fe-closing-369,auto_loan_app_approved,ASL,ACQPL,603,contact_point_2,contact_point_6,attribute_7,product_7,comm_event_1,CLM,APPLY FOR LOAN,App Complete,custom_attr_9
10/17/2024,4:36,www,bk-card-cco-apply-370,cco_approve_edit_card,CSL,ACQPL,651,contact_point_8,contact_point_3,attribute_1,product_8,comm_event_1,PRC,OPEN CREDIT CARD ACCOUNT,App Not Complete,custom_attr_9
10/17/2024,0:42,and,bk-card-cco-apply-371,auto_loan_app_approved,CSL,ACQPL,613,contact_point_5,contact_point_5,attribute_3,product_8,comm_event_9,DEC,OPEN CREDIT CARD ACCOUNT,App Not Complete,custom_attr_9
10/17/2024,19:01,and,bk-card-cco-apply-372,auto_loan_app_approved,CSL,ACQPL,792,contact_point_10,contact_point_1,attribute_6,product_8,comm_event_10,CLM,APPLY FOR CONSUMER LOAN,App Not Complete,custom_attr_7
10/17/2024,3:59,iph,bk-lending-cloe-fe-closing-373,pul_loan_app_post_bureau_decline,CSL,DEC,644,contact_point_7,contact_point_8,attribute_9,product_5,comm_event_6,DEC,APPLY FOR CONSUMER LOAN,App Not Complete,custom_attr_8
10/17/2024,3:48,iph,bk-lending-cloe-fe-closing-374,cco_approve_edit_card,CRC,ACQ,617,contact_point_2,contact_point_8,attribute_9,product_4,comm_event_2,CLM,OPEN CREDIT CARD ACCOUNT,App Not Complete,custom_attr_3
10/17/2024,6:36,www,bk-lending-cloe-fe-closing-375,pul_loan_app_post_bureau_decline,CSL,ACQPL,717,contact_point_3,contact_point_9,attribute_3,product_1,comm_event_10,PRC,APPLY FOR CONSUMER LOAN,App Not Complete,custom_attr_9
10/17/2024,4:09,iph,bk-card-cco-apply-376,auto_loan_app_approved,ASL,ACQ,712,contact_point_2,contact_point_2,attribute_7,product_7,comm_event_4,PRC,APPLY FOR CONSUMER LOAN,App Not Complete,custom_attr_10
10/17/2024,5:42,and,bk-card-cco-apply-377,cco_approve_edit_card,CRC,ACQPL,612,contact_point_5,contact_point_6,attribute_7,product_2,comm_event_5,DEC,OPEN CREDIT CARD ACCOUNT,App Complete,custom_attr_7
10/17/2024,10:39,mob,bk-card-cco-apply-378,pul_loan_app_post_bureau_decline,CRC,DEC,739,contact_point_10,contact_point_6,attribute_3,product_7,comm_event_1,DEC,APPLY FOR CONSUMER LOAN,App Complete,custom_attr_4
10/17/2024,1:41,and,bk-lending-cloe-fe-closing-379,auto_loan_app_approved,CRC,DEC,708,contact_point_2,contact_point_6,attribute_1,product_8,comm_event_7,PRC,APPLY FOR LOAN,App Not Complete,custom_attr_10
10/17/2024,19:21,iph,bk-lending-cloe-fe-closing-380,pul_loan_app_post_bureau_decline,CRC,ACQPL,756,contact_point_3,contact_point_9,attribute_2,product_6,comm_event_4,DEC,APPLY FOR LOAN,App Complete,custom_attr_4
10/17/2024,8:15,and,bk-lending-cloe-fe-closing-381,pul_loan_app_post_bureau_decline,CSL,ACQ,677,contact_point_7,contact_point_3,attribute_7,product_2,comm_event_3,CLM,APPLY FOR LOAN,App Complete,custom_attr_6
10/17/2024,22:49,iph,bk-card-cco-apply-382,pul_loan_app_post_bureau_decline,ASL,DEC,693,contact_point_9,contact_point_4,attribute_10,product_2,comm_event_3,DEC,OPEN CREDIT CARD ACCOUNT,App Not Complete,custom_attr_4
10/17/2024,12:02,www,bk-auto-loan-app-383,pul_loan_app_post_bureau_decline,CSL,ACQ,797,contact_point_7,contact_point_8,attribute_6,product_6,comm_event_2,PRC,APPLY FOR LOAN,App Not Complete,custom_attr_4
10/17/2024,6:51,mob,bk-auto-loan-app-384,cco_approve_edit_card,CSL,ACQ,627,contact_point_8,contact_point_8,attribute_4,product_1,comm_event_10,PRC,OPEN CREDIT CARD ACCOUNT,App Complete,custom_attr_7
10/17/2024,3:00,and,bk-card-cco-apply-385,auto_loan_app_approved,CSL,ACQPL,783,contact_point_4,contact_point_8,attribute_6,product_10,comm_event_6,DEC,APPLY FOR LOAN,App Complete,custom_attr_2
10/17/2024,14:49,iph,bk-lending-cloe-fe-closing-386,cco_approve_edit_card,ASL,ACQ,733,contact_point_7,contact_point_7,attribute_1,product_2,comm_event_3,DEC,OPEN CREDIT CARD ACCOUNT,App Not Complete,custom_attr_8
10/17/2024,5:35,iph,bk-auto-loan-app-387,cco_approve_edit_card,ASL,ACQPL,646,contact_point_10,contact_point_7,attribute_8,product_7,comm_event_2,CLM,APPLY FOR LOAN,App Not Complete,custom_attr_6
10/17/2024,14:33,mob,bk-lending-cloe-fe-closing-388,cco_approve_edit_card,CRC,ACQPL,785,contact_point_8,contact_point_8,attribute_1,product_8,comm_event_5,PRC,APPLY FOR LOAN,App Complete,custom_attr_4
10/17/2024,19:35,www,bk-auto-loan-app-389,cco_approve_edit_card,CRC,ACQ,687,contact_point_5,contact_point_8,attribute_2,product_2,comm_event_1,PRC,APPLY FOR CONSUMER LOAN,App Not Complete,custom_attr_7
10/17/2024,21:14,iph,bk-lending-cloe-fe-closing-390,auto_loan_app_approved,CSL,DEC,788,contact_point_6,contact_point_6,attribute_7,product_8,comm_event_4,DEC,OPEN CREDIT CARD ACCOUNT,App Complete,custom_attr_3
10/17/2024,4:19,and,bk-card-cco-apply-391,auto_loan_app_approved,CSL,ACQPL,604,contact_point_8,contact_point_5,attribute_6,product_4,comm_event_4,DEC,OPEN CREDIT CARD ACCOUNT,App Not Complete,custom_attr_7
10/17/2024,17:36,and,bk-card-cco-apply-392,cco_approve_edit_card,CSL,ACQPL,798,contact_point_7,contact_point_4,attribute_7,product_5,comm_event_5,DEC,APPLY FOR CONSUMER LOAN,App Complete,custom_attr_10
10/17/2024,21:24,www,bk-auto-loan-app-393,cco_approve_edit_card,ASL,ACQ,669,contact_point_5,contact_point_10,attribute_3,product_10,comm_event_8,DEC,OPEN CREDIT CARD ACCOUNT,App Not Complete,custom_attr_8
10/17/2024,9:35,iph,bk-card-cco-apply-394,cco_approve_edit_card,ASL,ACQ,705,contact_point_8,contact_point_1,attribute_2,product_8,comm_event_5,DEC,APPLY FOR LOAN,App Not Complete,custom_attr_5
10/17/2024,13:04,iph,bk-auto-loan-app-395,cco_approve_edit_card,CSL,ACQPL,698,contact_point_8,contact_point_1,attribute_8,product_2,comm_event_2,PRC,APPLY FOR LOAN,App Complete,custom_attr_4
10/17/2024,4:27,www,bk-lending-cloe-fe-closing-396,auto_loan_app_approved,CSL,DEC,749,contact_point_8,contact_point_2,attribute_1,product_5,comm_event_4,DEC,APPLY FOR LOAN,App Complete,custom_attr_7
10/17/2024,9:39,iph,bk-card-cco-apply-397,auto_loan_app_approved,CRC,ACQPL,621,contact_point_2,contact_point_10,attribute_2,product_1,comm_event_6,PRC,APPLY FOR CONSUMER LOAN,App Complete,custom_attr_8
10/17/2024,0:26,www,bk-card-cco-apply-398,cco_approve_edit_card,ASL,DEC,664,contact_point_5,contact_point_6,attribute_5,product_8,comm_event_4,CLM,OPEN CREDIT CARD ACCOUNT,App Not Complete,custom_attr_8
10/17/2024,16:04,and,bk-auto-loan-app-399,cco_approve_edit_card,CRC,DEC,617,contact_point_7,contact_point_10,attribute_1,product_5,comm_event_10,DEC,OPEN CREDIT CARD ACCOUNT,App Complete,custom_attr_10
10/17/2024,13:53,and,bk-lending-cloe-fe-closing-400,cco_approve_edit_card,ASL,DEC,683,contact_point_10,contact_point_9,attribute_7,product_4,comm_event_10,DEC,OPEN CREDIT CARD ACCOUNT,App Not Complete,custom_attr_3
10/17/2024,19:45,mob,bk-lending-cloe-fe-closing-401,auto_loan_app_approved,CRC,DEC,723,contact_point_9,contact_point_2,attribute_2,product_3,comm_event_8,DEC,APPLY FOR LOAN,App Not Complete,custom_attr_5
10/17/2024,1:02,iph,bk-card-cco-apply-402,auto_loan_app_approved,ASL,ACQ,689,contact_point_3,contact_point_2,attribute_8,product_4,comm_event_8,PRC,APPLY FOR CONSUMER LOAN,App Not Complete,custom_attr_4
10/17/2024,20:59,and,bk-card-cco-apply-403,cco_approve_edit_card,CSL,ACQPL,635,contact_point_4,contact_point_6,attribute_10,product_7,comm_event_1,DEC,APPLY FOR CONSUMER LOAN,App Complete,custom_attr_10
10/17/2024,11:14,mob,bk-auto-loan-app-404,cco_approve_edit_card,ASL,ACQ,625,contact_point_10,contact_point_3,attribute_10,product_10,comm_event_9,DEC,APPLY FOR CONSUMER LOAN,App Not Complete,custom_attr_4
10/17/2024,10:21,mob,bk-card-cco-apply-405,cco_approve_edit_card,CSL,ACQPL,760,contact_point_4,contact_point_5,attribute_10,product_10,comm_event_8,PRC,OPEN CREDIT CARD ACCOUNT,App Not Complete,custom_attr_2
10/17/2024,19:09,iph,bk-card-cco-apply-406,auto_loan_app_approved,ASL,ACQPL,732,contact_point_8,contact_point_10,attribute_6,product_3,comm_event_3,PRC,APPLY FOR LOAN,App Complete,custom_attr_8
10/17/2024,16:03,iph,bk-auto-loan-app-407,pul_loan_app_post_bureau_decline,CRC,ACQ,686,contact_point_6,contact_point_2,attribute_9,product_4,comm_event_5,PRC,APPLY FOR CONSUMER LOAN,App Not Complete,custom_attr_4
10/17/2024,19:37,www,bk-auto-loan-app-408,pul_loan_app_post_bureau_decline,ASL,ACQPL,721,contact_point_8,contact_point_9,attribute_4,product_5,comm_event_7,PRC,OPEN CREDIT CARD ACCOUNT,App Not Complete,custom_attr_6
10/17/2024,3:30,www,bk-lending-cloe-fe-closing-409,pul_loan_app_post_bureau_decline,ASL,DEC,628,contact_point_10,contact_point_1,attribute_10,product_4,comm_event_9,DEC,APPLY FOR LOAN,App Not Complete,custom_attr_9
10/17/2024,14:06,www,bk-auto-loan-app-410,pul_loan_app_post_bureau_decline,ASL,ACQPL,606,contact_point_5,contact_point_2,attribute_6,product_5,comm_event_1,DEC,OPEN CREDIT CARD ACCOUNT,App Complete,custom_attr_8
10/17/2024,1:11,and,bk-auto-loan-app-411,pul_loan_app_post_bureau_decline,ASL,ACQ,765,contact_point_3,contact_point_10,attribute_7,product_7,comm_event_9,DEC,APPLY FOR LOAN,App Complete,custom_attr_5
10/17/2024,3:10,and,bk-auto-loan-app-412,cco_approve_edit_card,CRC,DEC,799,contact_point_9,contact_point_4,attribute_7,product_2,comm_event_9,CLM,APPLY FOR CONSUMER LOAN,App Not Complete,custom_attr_1
10/17/2024,19:47,and,bk-lending-cloe-fe-closing-413,cco_approve_edit_card,CRC,ACQ,756,contact_point_1,contact_point_3,attribute_1,product_4,comm_event_5,CLM,OPEN CREDIT CARD ACCOUNT,App Complete,custom_attr_7
10/17/2024,22:21,mob,bk-lending-cloe-fe-closing-414,pul_loan_app_post_bureau_decline,ASL,ACQPL,790,contact_point_6,contact_point_2,attribute_2,product_3,comm_event_7,CLM,OPEN CREDIT CARD ACCOUNT,App Complete,custom_attr_5
10/17/2024,11:10,iph,bk-lending-cloe-fe-closing-415,pul_loan_app_post_bureau_decline,CRC,DEC,677,contact_point_1,contact_point_4,attribute_4,product_7,comm_event_4,DEC,APPLY FOR CONSUMER LOAN,App Complete,custom_attr_3
10/17/2024,12:27,www,bk-card-cco-apply-416,auto_loan_app_approved,CSL,ACQ,647,contact_point_8,contact_point_1,attribute_5,product_5,comm_event_6,CLM,APPLY FOR LOAN,App Complete,custom_attr_6
10/17/2024,19:04,iph,bk-lending-cloe-fe-closing-417,cco_approve_edit_card,CRC,DEC,602,contact_point_4,contact_point_3,attribute_3,product_10,comm_event_5,DEC,APPLY FOR LOAN,App Not Complete,custom_attr_3
10/17/2024,17:01,and,bk-card-cco-apply-418,pul_loan_app_post_bureau_decline,CRC,ACQPL,684,contact_point_9,contact_point_7,attribute_8,product_2,comm_event_6,DEC,APPLY FOR CONSUMER LOAN,App Complete,custom_attr_2
10/17/2024,5:46,iph,bk-card-cco-apply-419,auto_loan_app_approved,ASL,DEC,742,contact_point_3,contact_point_5,attribute_8,product_5,comm_event_3,PRC,APPLY FOR LOAN,App Complete,custom_attr_3
10/17/2024,11:59,www,bk-card-cco-apply-420,auto_loan_app_approved,CRC,ACQPL,716,contact_point_5,contact_point_10,attribute_3,product_10,comm_event_6,CLM,APPLY FOR CONSUMER LOAN,App Complete,custom_attr_5
10/17/2024,0:27,and,bk-lending-cloe-fe-closing-421,cco_approve_edit_card,CSL,ACQ,614,contact_point_4,contact_point_3,attribute_10,product_10,comm_event_5,DEC,APPLY FOR LOAN,App Complete,custom_attr_5
10/17/2024,19:48,mob,bk-card-cco-apply-422,cco_approve_edit_card,CRC,ACQ,797,contact_point_3,contact_point_9,attribute_3,product_4,comm_event_10,DEC,OPEN CREDIT CARD ACCOUNT,App Complete,custom_attr_8
10/17/2024,20:27,iph,bk-auto-loan-app-423,pul_loan_app_post_bureau_decline,CRC,DEC,642,contact_point_9,contact_point_7,attribute_1,product_7,comm_event_9,PRC,APPLY FOR LOAN,App Complete,custom_attr_7
10/17/2024,21:20,and,bk-card-cco-apply-424,pul_loan_app_post_bureau_decline,CRC,DEC,728,contact_point_5,contact_point_6,attribute_8,product_5,comm_event_4,CLM,APPLY FOR CONSUMER LOAN,App Complete,custom_attr_4
10/17/2024,20:27,and,bk-auto-loan-app-425,cco_approve_edit_card,ASL,DEC,779,contact_point_4,contact_point_3,attribute_4,product_5,comm_event_10,DEC,APPLY FOR CONSUMER LOAN,App Not Complete,custom_attr_5
10/17/2024,4:58,and,bk-card-cco-apply-426,pul_loan_app_post_bureau_decline,ASL,ACQ,749,contact_point_3,contact_point_6,attribute_10,product_5,comm_event_2,DEC,APPLY FOR LOAN,App Not Complete,custom_attr_3
10/17/2024,16:45,iph,bk-auto-loan-app-427,auto_loan_app_approved,ASL,ACQPL,661,contact_point_2,contact_point_2,attribute_10,product_1,comm_event_4,PRC,APPLY FOR LOAN,App Complete,custom_attr_9
10/17/2024,1:46,www,bk-auto-loan-app-428,pul_loan_app_post_bureau_decline,CRC,ACQ,650,contact_point_6,contact_point_2,attribute_7,product_7,comm_event_10,DEC,APPLY FOR CONSUMER LOAN,App Complete,custom_attr_8
10/17/2024,3:49,mob,bk-card-cco-apply-429,pul_loan_app_post_bureau_decline,CRC,DEC,792,contact_point_5,contact_point_7,attribute_9,product_7,comm_event_3,CLM,APPLY FOR CONSUMER LOAN,App Not Complete,custom_attr_7
10/17/2024,22:56,iph,bk-lending-cloe-fe-closing-430,pul_loan_app_post_bureau_decline,CRC,ACQ,612,contact_point_2,contact_point_2,attribute_10,product_4,comm_event_3,CLM,APPLY FOR LOAN,App Not Complete,custom_attr_10
10/17/2024,11:57,mob,bk-card-cco-apply-431,cco_approve_edit_card,ASL,ACQ,734,contact_point_2,contact_point_6,attribute_5,product_4,comm_event_1,PRC,OPEN CREDIT CARD ACCOUNT,App Not Complete,custom_attr_5
10/17/2024,16:54,www,bk-card-cco-apply-432,pul_loan_app_post_bureau_decline,CRC,ACQPL,746,contact_point_1,contact_point_6,attribute_9,product_3,comm_event_5,DEC,APPLY FOR CONSUMER LOAN,App Not Complete,custom_attr_5
10/17/2024,6:30,www,bk-auto-loan-app-433,auto_loan_app_approved,ASL,ACQ,706,contact_point_9,contact_point_7,attribute_5,product_2,comm_event_1,PRC,OPEN CREDIT CARD ACCOUNT,App Not Complete,custom_attr_9
10/17/2024,22:49,and,bk-lending-cloe-fe-closing-434,auto_loan_app_approved,CSL,ACQ,656,contact_point_4,contact_point_7,attribute_1,product_7,comm_event_7,PRC,APPLY FOR LOAN,App Not Complete,custom_attr_10
10/17/2024,20:22,iph,bk-auto-loan-app-435,cco_approve_edit_card,CRC,ACQPL,682,contact_point_10,contact_point_6,attribute_10,product_2,comm_event_3,CLM,APPLY FOR CONSUMER LOAN,App Complete,custom_attr_4
10/17/2024,1:51,and,bk-card-cco-apply-436,cco_approve_edit_card,CRC,ACQ,758,contact_point_5,contact_point_4,attribute_7,product_6,comm_event_8,PRC,APPLY FOR LOAN,App Complete,custom_attr_6
10/17/2024,10:25,iph,bk-lending-cloe-fe-closing-437,cco_approve_edit_card,CRC,ACQ,679,contact_point_2,contact_point_4,attribute_3,product_4,comm_event_6,DEC,OPEN CREDIT CARD ACCOUNT,App Not Complete,custom_attr_9
10/17/2024,4:53,mob,bk-card-cco-apply-438,pul_loan_app_post_bureau_decline,CRC,ACQ,653,contact_point_6,contact_point_5,attribute_5,product_2,comm_event_5,PRC,APPLY FOR LOAN,App Not Complete,custom_attr_3
10/17/2024,19:10,www,bk-auto-loan-app-439,auto_loan_app_approved,CSL,ACQ,611,contact_point_9,contact_point_4,attribute_9,product_6,comm_event_5,PRC,OPEN CREDIT CARD ACCOUNT,App Complete,custom_attr_9
10/17/2024,3:52,www,bk-lending-cloe-fe-closing-440,pul_loan_app_post_bureau_decline,ASL,DEC,754,contact_point_5,contact_point_10,attribute_3,product_3,comm_event_3,PRC,OPEN CREDIT CARD ACCOUNT,App Complete,custom_attr_2
10/17/2024,19:23,and,bk-card-cco-apply-441,cco_approve_edit_card,ASL,DEC,698,contact_point_10,contact_point_1,attribute_9,product_5,comm_event_2,PRC,APPLY FOR CONSUMER LOAN,App Complete,custom_attr_5
10/17/2024,14:06,iph,bk-card-cco-apply-442,auto_loan_app_approved,ASL,DEC,692,contact_point_5,contact_point_3,attribute_3,product_4,comm_event_4,PRC,APPLY FOR CONSUMER LOAN,App Not Complete,custom_attr_6
10/17/2024,1:25,and,bk-card-cco-apply-443,pul_loan_app_post_bureau_decline,CRC,ACQPL,611,contact_point_5,contact_point_7,attribute_3,product_4,comm_event_4,PRC,APPLY FOR CONSUMER LOAN,App Complete,custom_attr_3
10/17/2024,22:34,and,bk-card-cco-apply-444,pul_loan_app_post_bureau_decline,ASL,ACQPL,717,contact_point_5,contact_point_1,attribute_2,product_7,comm_event_2,CLM,OPEN CREDIT CARD ACCOUNT,App Complete,custom_attr_5
10/17/2024,7:27,www,bk-lending-cloe-fe-closing-445,pul_loan_app_post_bureau_decline,CSL,ACQ,722,contact_point_9,contact_point_10,attribute_4,product_1,comm_event_3,CLM,OPEN CREDIT CARD ACCOUNT,App Complete,custom_attr_6
10/17/2024,3:54,www,bk-card-cco-apply-446,cco_approve_edit_card,CSL,DEC,794,contact_point_5,contact_point_7,attribute_10,product_10,comm_event_10,DEC,APPLY FOR LOAN,App Not Complete,custom_attr_4
10/17/2024,10:18,www,bk-auto-loan-app-447,auto_loan_app_approved,CSL,ACQ,648,contact_point_5,contact_point_10,attribute_9,product_3,comm_event_1,DEC,APPLY FOR CONSUMER LOAN,App Complete,custom_attr_7
10/17/2024,12:58,and,bk-auto-loan-app-448,cco_approve_edit_card,CSL,DEC,768,contact_point_1,contact_point_10,attribute_3,product_6,comm_event_4,DEC,APPLY FOR CONSUMER LOAN,App Complete,custom_attr_4
10/17/2024,10:01,mob,bk-lending-cloe-fe-closing-449,pul_loan_app_post_bureau_decline,ASL,ACQPL,710,contact_point_6,contact_point_5,attribute_5,product_8,comm_event_10,CLM,APPLY FOR LOAN,App Not Complete,custom_attr_9
10/17/2024,17:19,and,bk-lending-cloe-fe-closing-450,cco_approve_edit_card,CRC,ACQPL,644,contact_point_2,contact_point_5,attribute_8,product_8,comm_event_2,DEC,OPEN CREDIT CARD ACCOUNT,App Complete,custom_attr_6
10/17/2024,5:05,and,bk-auto-loan-app-451,pul_loan_app_post_bureau_decline,CRC,DEC,713,contact_point_2,contact_point_9,attribute_7,product_3,comm_event_7,DEC,OPEN CREDIT CARD ACCOUNT,App Complete,custom_attr_2
10/17/2024,11:58,mob,bk-card-cco-apply-452,cco_approve_edit_card,CSL,ACQ,619,contact_point_10,contact_point_5,attribute_6,product_6,comm_event_7,DEC,APPLY FOR CONSUMER LOAN,App Not Complete,custom_attr_1
10/17/2024,12:12,iph,bk-auto-loan-app-453,pul_loan_app_post_bureau_decline,ASL,ACQPL,686,contact_point_1,contact_point_3,attribute_1,product_8,comm_event_5,PRC,APPLY FOR LOAN,App Not Complete,custom_attr_8
10/17/2024,2:51,www,bk-card-cco-apply-454,auto_loan_app_approved,CRC,ACQPL,787,contact_point_7,contact_point_8,attribute_3,product_7,comm_event_6,DEC,APPLY FOR LOAN,App Not Complete,custom_attr_3
10/17/2024,23:54,and,bk-lending-cloe-fe-closing-455,auto_loan_app_approved,CRC,ACQPL,643,contact_point_9,contact_point_9,attribute_10,product_10,comm_event_5,DEC,APPLY FOR CONSUMER LOAN,App Complete,custom_attr_8
10/17/2024,17:37,and,bk-card-cco-apply-456,pul_loan_app_post_bureau_decline,CRC,DEC,623,contact_point_9,contact_point_7,attribute_10,product_4,comm_event_10,PRC,APPLY FOR LOAN,App Complete,custom_attr_4
10/17/2024,13:32,mob,bk-lending-cloe-fe-closing-457,pul_loan_app_post_bureau_decline,CRC,ACQ,646,contact_point_9,contact_point_9,attribute_3,product_8,comm_event_6,CLM,APPLY FOR CONSUMER LOAN,App Complete,custom_attr_1
10/17/2024,20:17,mob,bk-auto-loan-app-458,cco_approve_edit_card,CSL,ACQPL,635,contact_point_7,contact_point_2,attribute_3,product_10,comm_event_2,DEC,APPLY FOR LOAN,App Complete,custom_attr_7
10/17/2024,4:11,iph,bk-auto-loan-app-459,auto_loan_app_approved,ASL,ACQ,719,contact_point_10,contact_point_7,attribute_9,product_2,comm_event_2,CLM,OPEN CREDIT CARD ACCOUNT,App Not Complete,custom_attr_6
10/17/2024,21:21,iph,bk-lending-cloe-fe-closing-460,cco_approve_edit_card,ASL,ACQPL,661,contact_point_3,contact_point_4,attribute_5,product_2,comm_event_8,PRC,APPLY FOR CONSUMER LOAN,App Not Complete,custom_attr_1
10/17/2024,12:12,and,bk-auto-loan-app-461,auto_loan_app_approved,CSL,ACQ,773,contact_point_8,contact_point_8,attribute_3,product_3,comm_event_4,PRC,APPLY FOR CONSUMER LOAN,App Not Complete,custom_attr_2
10/17/2024,12:00,and,bk-card-cco-apply-462,auto_loan_app_approved,CRC,ACQPL,619,contact_point_8,contact_point_6,attribute_1,product_7,comm_event_9,DEC,APPLY FOR CONSUMER LOAN,App Complete,custom_attr_4
10/17/2024,20:44,www,bk-auto-loan-app-463,auto_loan_app_approved,ASL,DEC,653,contact_point_7,contact_point_8,attribute_1,product_9,comm_event_9,PRC,APPLY FOR CONSUMER LOAN,App Complete,custom_attr_8
10/17/2024,3:22,and,bk-card-cco-apply-464,pul_loan_app_post_bureau_decline,ASL,ACQ,665,contact_point_6,contact_point_4,attribute_8,product_9,comm_event_10,PRC,APPLY FOR CONSUMER LOAN,App Not Complete,custom_attr_7
10/17/2024,9:05,www,bk-lending-cloe-fe-closing-465,cco_approve_edit_card,ASL,DEC,795,contact_point_4,contact_point_10,attribute_8,product_4,comm_event_7,PRC,APPLY FOR LOAN,App Not Complete,custom_attr_7
10/17/2024,5:11,and,bk-card-cco-apply-466,cco_approve_edit_card,CRC,ACQPL,686,contact_point_2,contact_point_10,attribute_9,product_1,comm_event_1,PRC,OPEN CREDIT CARD ACCOUNT,App Not Complete,custom_attr_3
10/17/2024,20:53,iph,bk-card-cco-apply-467,cco_approve_edit_card,ASL,ACQPL,613,contact_point_7,contact_point_4,attribute_4,product_4,comm_event_7,CLM,APPLY FOR LOAN,App Complete,custom_attr_5
10/17/2024,3:48,and,bk-auto-loan-app-468,pul_loan_app_post_bureau_decline,CSL,DEC,668,contact_point_5,contact_point_8,attribute_3,product_10,comm_event_5,DEC,APPLY FOR CONSUMER LOAN,App Complete,custom_attr_6
10/17/2024,12:45,and,bk-auto-loan-app-469,pul_loan_app_post_bureau_decline,ASL,ACQPL,783,contact_point_7,contact_point_7,attribute_7,product_4,comm_event_6,CLM,OPEN CREDIT CARD ACCOUNT,App Complete,custom_attr_4
